Text	Target_Label	llm_labels
For the first few days, take the toy out of its special place and play with your dog.	1	
I'm wearing shorts! That I can wear since long ago! LOL. I'm at doveralready! Gonna be so early!	0	
-JD Drew, we here at ASMGGTK were behind you from day one.	1	
Oh OK.. when will you reach?	0	
Reached le, i go shower first...	0	
Yo what you up to?	0	
Nope its China joint with sg de! Got Andy lau and Eason chan one!Hahaha well I was about to then the ad ended so continue watching!Hahaha no no!! >< hahaha were your with your friends when he chiong-edpast??	0	
By the noise I was convinced that persons followed.	1	
Marian Mosser, who earned a Ph.	1	
Yunny...U got printer at hm izzit? Can u do me a huge favour?	0	
Newest cellular phone game or java app.	1	
Lastly, to help optimize Internet Explorer, go to the Advanced tab and scroll to the very bottom.	1	
Haha no no it's alright I dun need to be accountable to him what!	0	
Nice!!	0	
True born again believers are not and they will act on their faith.	1	
We are professional supply many Baltimore ravens jerseys on sale.	1	
When class end	0	
"""Whether you think you can, or think you can't, you're right!"""	1	
Your body needs a recovery after any workout.	1	
Women of power and talent.	1	
Ok noted	0	
Kaixin did not answer my call. Gilbert says he will be busy withsports camp. Wilson and I hope both of you could come back and helpthe club.	0	
I don't know anyone who would have been as kind and as helpful in that situation.	1	
Are you up?	0	
U cooking tonight?	0	
Today ot, not so earlier, think u have to settle urself	0	
Please pass me the namecard which says w3 with . <#>  for  <#>dollars one..b4 u fly off...i might want to buy...	0	
All was well with the sweater.	1	
Each day you inhale thousands of germs (bacteria and viruses) that are floating in the air.	1	
Ok no problem. Get well soon!	0	
Next is trying the cars on for size.	1	
On bus reching cck	0	
At hotel	0	
Btw, what kind of help do you need?	0	
Quite low XD	0	
6 Parts That Make A Proper Pilot Uniform.	1	
It took me a solid 3 miles to catch my breath, though, during which I passed 3 guys whose strength is clearly in their running.	1	
In case kod two players have poasse the same high 20k card the lower of poker the second pokerchamps highest card wins. aggrieves	1	
Joel Huschle's work has documented his personal response to mass culture for over twenty years.	1	
Y.. U dnt luv him.. I think he's mre gud than me 2 u ......!!	0	
Solid_Connect opens a connection to a Solid server.	1	
If sheep gnash their teeth during round-up in the autumn,the winter will be hard.	1	
Anyways I am back in Canada, so feel free to drop me a line.	1	
Hey or you want to go for fundamental pilates or fund yoga?	0	
u sure ? dont regret horz	0	
"""There's nothing we can do but monitor the progression of the deterioration."""	1	
"But then the guy says we can ""treat"" this in utero."	1	
To me when I read it, it's like I'm watching TV.	1	
We will be having a follow up meeting in August 2007.	1	
why u wan to noe ?	0	
Haha thanks anyway :x	0	
(And what is Christmas without pie?	1	
Because you are very noisy. Remember to do it by today eh. Send mewhen im in class if possible.	0	
Yea of coz.	0	
Daddy pickin me up later wat... Tmr lor...	0	
No wonder... Cos i dun rem seeing a silver car... But i thk i saw a black one...	0	
All those little feet.	1	
You can always leave your link in the comments.	1	
Our club made Bay Cliff Health Camp a major project in the late 90s.	1	
Best of luck.	0	
Lg at com1 later head over. Eat good dinner later!! Hee	0	
But admin isn't paying to members.	1	
We’ve got a solution for you!	1	
HI PPL:D LET'S WATCH  <TIME>  THIS WEEK:D	0	
Pls check you mail, a reply will be appreciated. Thanks Roshal.	0	
U got it	0	
Ok. Seeya	0	
He introduced himself, I asked him questions about where he came from and why he chose his program, and I moved on.	1	
These changes are consistent with the large declines in local infant death rates observed near closed nuclear reactors in the first two full years after shutdown.	1	
Tonight try ba. If can't then gotta injure its prey 1st den feed :/	0	
I just noticed though, the synth from the beginning does fade in, but leaves quickly.	1	
I didn't really know what was up, but it made me chuckle.	1	
Okay I try! Excited alr	0	
Haha ohh oh>< I have no idea! I hope it doesn't! I dun know how itworks! Oh its  <#>  omg scare me I thought what>< yeah his own faultbut if he realises his mistake I should help him haha	0	
U waiting for ur sis? U eating luch wif me?	0	
Pfffft it's 7 am to me, you should be able to get up =P	0	
There are almost 9 million more homeowners than in 1993.	1	
What's wrong with their butlers? At least their houses are prolly really clean.	0	
I sms jaime liao...but he no reply...can ask him to check hisphone?...or he is bz now?..	0	
One of the primary problems in this sphere is the fact that most of the dealers do not have any written agreements with the vendor they deal with.	1	
14/15 Marquette Set to Host DePaul and No.	1	
You are back home?	0	
You have your orders--go.	1	
What are they doing in each scene?	1	
8? lol	0	
Why wouldn't poor peasants be mad?	1	
The student was convicted.	1	
It is what you do that defines you.	1	
Haha ps>< someone from another room! Haha okay let's do that! Haha Idun really have anyth to buy! Now at the noisy boy part haha!	0	
Later meet 2pm. Okay? Mong sim coming along?	0	
It has ben a betting gmae that mre and more gamblers prfeer to ennjoy.	1	
She tapped her foot on the ground, thinking.	1	
haha	0	
Haha.. If u want to go out then better bring dog too.. Then ur dog help u to clear path way..	0	
That's one refined neural network you've got there, John boy!	1	
Along with it, the city's population keeps growing.	1	
I think you'll have to go another route to persuade them.	1	
As I approached I noticed they were nose-to-nose and sitting perfectly still.	1	
You going funan to buy?	0	
Someone had to design that....	1	
what time you reach sch ?	0	
s e best choice den we juz have to take it...	0	
My friends and family flow through the house all the summer long.	1	
s house for a lunch gathering this sunday.	0	
haPPIe 20Th biRTHDAy. hOpe u haVIn a WoNdeRfUl TiMe juZ waNNA saY goD muZ have spENT a littLE morE timE on cREatiN u.. =5	0	
While I work a lot in C# and PHP to pay the bills, I think in Python and am learning Haskell right now.	1	
We could see more of a backlash against them if things don’t change here soon.	1	
Soonish, yeah. I have to get up early to practice skills before class :(	0	
I love you too :)	0	
Hey gen, rmb to send the one pager to the lecturer hor. Btw, if uneed me to print it out for next wed, just send it to me. I can printit for free. Haha. Gary.	0	
:-D	0	
Lol I think they thought we are those 看水 guy.	0	
I will care about you...	1	
LOL but your body so noob! Hahaha let you enjoy the wind!:DD	0	
dear nite nite	0	
Janta me b nai bhai?	0	
Neh. No want.	0	
Hi tingwei, Sry can change to  <#> pm on Thurs?	0	
Yes the myth was not a specific case, but that actually is what makes you wrong.	1	
While the holidays in Portland may be rainy, there's no reason for them to be gloomy.	1	
Leave it on too long it will scorch and you have to start over.	1	
This is Gila Bend AF Aux No.	1	
Have an idea for an Empower Hour topic?	1	
Hahah you know what lynette wants?	0	
Haha the lady teaching in chinese :o haha now got sun wu kong! Ongwhat happened? Something you ate? Sophie and Izzati had stomach achetoday also!	0	
2.6 of Manski's Identification), assumptions which Christensen and Kiefer go on to make.	1	
I know that you have to be circumspect about what you say and to whom.	1	
At a nearby hacienda, an honored shaman will conduct an ancient ceremony still observed by the indigenous people of Peru.	1	
Gal  <DECIMAL> , phi  <DECIMAL>  to  <#>	0	
U jus send me a wrong msg n a blank msg.	0	
A few corrections to the SC2K1 page regarding names and such.	1	
How are you? Whats going on? :)	0	
5:16But he withdrew himself into the desert, and prayed.	1	
K	0	
It is used 22 times in the book of Revelation.	1	
The Power beyond all things.	1	
Oh... Thgt u rent out oredi... Cos u said u stayin at toa payoh...	0	
I now turn to a brief consideration of the plaintiff's motion to amend.	1	
when are u coming back	0	
These two women lift up the women under judgment between heaven and earth.	1	
And then they went silent.	1	
I'm one of a handful of Michael Campbells listed in the phone book.	1	
OK. I hang out in r4 lounge/ TV room.	0	
Bar service was quick and friendly.	1	
Wensin's! Haha keep falling asleep!! Going bathe now, finally grandmacane out of toilet!	0	
Very hard to c wat... Not a lot cut short hair one leh...	0	
Catastrophic disasters occurr around the world and affect millions of families.	1	
It really depends on what is going on for you.	1	
'Happy new year' hardeep	0	
Those who had maxed out credit cards and no where to go, were in a crisis.	1	
They could have defiled other things, had they wanted to.	1	
Oh wad info u nid? Send me I forward em?	0	
I know that you like to knit in public, and Magic Loop makes it really easy.	1	
He (Jesus Christ) will chase him and kill him.	1	
Peterson..	0	
Or remind me in a few hrs.	0	
"""Ohh I fell asleep and just woke up again! Omg wow your mum is goodLOL so how now? I can delete them then when your mum ask about it, say""""what are you talking about?"""" Hahaha!! I'm lai chuang-ing as usual!"""	0	
I love to write and cant limit my ideas to one specific type of book.	1	
Hmmm next week I can only meet at six though. Perhaps you three meet up?	0	
Hahay my mom lo	0	
Students may have work to complete at home.	1	
Yeah. And gave a sob story on why we couldnt find out	0	
Eh u noe how to do the lab? I dun understand the qn wat is it askingus to do sia	0	
How stupid to say that i challenge god.You dont think at all on what i write instead you respond immed.	0	
Today we have a meeting at  <DECIMAL> pm in s&h seminor hall  -vani, hod. Inform to all final mca	0	
I've got a feeling it's not not as glitzy and glam as Mr.	1	
Thus, every lightsaber is individual with other cristals, that give the color).	1	
Oh.. Wah u so smart leh. Why cannot go JC? So good leh. Haha.	0	
Tmrw vl u cme wit me?	0	
Ok	0	
THIS CONVO IS NOT MAKING ANY SENSE!	0	
I have used it for years with great success.	1	
In the long run they dont count.	1	
I cant. Nid card....	0	
excellent. I spent  <#>  years in the Air Force. Iraq and afghanistan. I am stable and honest. do you like traveling?	0	
